"year","geography","drug_type","geography_type","span","count","population","age_adj_rate","lower_age_adj","upper_age_adj","crude_rate","lower_crude_rate","upper_crude_rate","rse","rse_25","last_updated"
"2007-2011","Lewis","any_opioid","county","5","45","375627","11.8","8.5","16.1","12","9","16","14.90546%","0","final"
"2008-2012","Lewis","any_opioid","county","5","46","377899","12.2","8.8","16.5","12.2","9.1","16.2","14.74259%","0","final"
"2009-2013","Lewis","any_opioid","county","5","42","379258","11.4","8.1","15.6","11.1","8.2","15","15.42850%","0","final"
"2010-2014","Lewis","any_opioid","county","5","47","380245","12.6","9.1","17.1","12.4","9.3","16.4","14.58495%","0","final"
"2011-2015","Lewis","any_opioid","county","5","42","381441","10.9","7.7","15","11","8.1","14.9","15.42850%","0","final"
"2012-2016","Lewis","any_opioid","county","5","34","382343","9.1","6.2","13","8.9","6.4","12.4","17.14734%","0","final"
"2013-2017","Lewis","any_opioid","county","5","31","383488","7.6","5","11.2","8.1","5.7","11.5","17.95763%","0","final"
"2014-2018","Lewis","any_opioid","county","5","29","385666","7.1","4.6","10.6","7.5","5.2","10.8","18.56633%","0","final"
"2015-2019","Lewis","any_opioid","county","5","29","388854","7.2","4.7","10.8","7.5","5.2","10.7","18.56633%","0","final"
"2000-2004","Lincoln","any_opioid","county","5","3","51243","5.7","1.1","19.8","5.9","2","17.2","57.63904%","1","final"
"2001-2005","Lincoln","any_opioid","county","5","3","51433","5.7","1.1","19.9","5.8","2","17.1","57.63904%","1","final"
"2002-2006","Lincoln","any_opioid","county","5","3","51548","5.8","1.1","20.1","5.8","2","17.1","57.63904%","1","final"
"2003-2007","Lincoln","any_opioid","county","5","1","51813","1.6","0","14","1.9","0.3","10.9","99.50372%","1","final"
"2004-2008","Lincoln","any_opioid","county","5","4","52284","8","2","23.7","7.7","3","19.7","49.93762%","1","final"
"2005-2009","Lincoln","any_opioid","county","5","5","52605","10.7","3.2","27.7","9.5","4.1","22.3","44.67671%","1","final"
"2006-2010","Lincoln","any_opioid","county","5","5","52810","10.8","3.2","27.9","9.5","4","22.2","44.67671%","1","final"
"2007-2011","Lincoln","any_opioid","county","5","5","52976","10.9","3.3","28.2","9.4","4","22.1","44.67671%","1","final"
"2008-2012","Lincoln","any_opioid","county","5","6","53101","12.7","4.4","30.4","11.3","5.2","24.7","40.79085%","1","final"
"2009-2013","Lincoln","any_opioid","county","5","4","53150","8.2","2.1","23.8","7.5","2.9","19.4","49.93762%","1","final"
"2010-2014","Lincoln","any_opioid","county","5","4","53219","9.1","2.3","25.6","7.5","2.9","19.3","49.93762%","1","final"
"2011-2015","Lincoln","any_opioid","county","5","5","53359","12.4","3.8","30.7","9.4","4","21.9","44.67671%","1","final"
"2012-2016","Lincoln","any_opioid","county","5","7","53396","17.6","6.9","38.1","13.1","6.4","27.1","37.76948%","1","final"
"2013-2017","Lincoln","any_opioid","county","5","7","53432","18.2","7.1","39.1","13.1","6.3","27","37.76948%","1","final"
"2014-2018","Lincoln","any_opioid","county","5","8","53560","19.2","7.9","40.4","14.9","7.6","29.5","35.33326%","1","final"
"2015-2019","Lincoln","any_opioid","county","5","7","53818","16.9","6.3","37.5","13","6.3","26.8","37.76948%","1","final"
"2000-2004","Mason","any_opioid","county","5","16","255560","6.1","3.4","10.1","6.3","3.9","10.2","24.99219%","1","final"
"2001-2005","Mason","any_opioid","county","5","26","260893","9.5","6.2","14.2","10","6.8","14.6","19.60784%","0","final"
"2002-2006","Mason","any_opioid","county","5","28","267125","10.4","6.8","15.2","10.5","7.3","15.1","18.89485%","0","final"
"2003-2007","Mason","any_opioid","county","5","29","274218","11","7.3","16","10.6","7.4","15.2","18.56633%","0","final"
"2004-2008","Mason","any_opioid","county","5","36","281785","13.1","9.1","18.4","12.8","9.2","17.7","16.66435%","0","final"
"2005-2009","Mason","any_opioid","county","5","38","288783","13.3","9.3","18.6","13.2","9.6","18.1","16.22001%","0","final"
"2006-2010","Mason","any_opioid","county","5","32","294746","11.2","7.6","16.2","10.9","7.7","15.3","17.67491%","0","final"
"2007-2011","Mason","any_opioid","county","5","31","299627","10.6","7.1","15.4","10.3","7.3","14.7","17.95763%","0","final"
"2008-2012","Mason","any_opioid","county","5","37","303013","12.4","8.6","17.4","12.2","8.9","16.8","16.43768%","0","final"
"2009-2013","Mason","any_opioid","county","5","35","305280","12.3","8.4","17.4","11.5","8.2","15.9","16.90067%","0","final"
"2010-2014","Mason","any_opioid","county","5","37","307037","12.5","8.6","17.6","12.1","8.7","16.6","16.43768%","0","final"
"2011-2015","Mason","any_opioid","county","5","42","308537","14.1","10","19.5","13.6","10.1","18.4","15.42850%","0","final"
"2012-2016","Mason","any_opioid","county","5","44","309762","14.7","10.5","20.2","14.2","10.6","19.1","15.07385%","0","final"
"2013-2017","Mason","any_opioid","county","5","35","311498","11.5","7.9","16.5","11.2","8.1","15.6","16.90067%","0","final"
"2014-2018","Mason","any_opioid","county","5","32","313725","10.3","6.9","14.9","10.2","7.2","14.4","17.67491%","0","final"
"2015-2019","Mason","any_opioid","county","5","37","316710","12.3","8.5","17.4","11.7","8.5","16.1","16.43768%","0","final"
"2000-2004","Okanogan","any_opioid","county","5","14","199542","7.5","4.1","12.8","7","4.2","11.8","26.71658%","1","final"
"2001-2005","Okanogan","any_opioid","county","5","22","200249","11.5","7.2","17.8","11","7.3","16.6","21.31523%","0","final"
"2002-2006","Okanogan","any_opioid","county","5","27","201079","14.1","9.2","20.8","13.4","9.2","19.5","19.24145%","0","final"
"2003-2007","Okanogan","any_opioid","county","5","22","201520","10.8","6.7","16.7","10.9","7.2","16.5","21.31523%","0","final"
"2004-2008","Okanogan","any_opioid","county","5","27","202108","13","8.5","19.3","13.4","9.2","19.4","19.24145%","0","final"
"2005-2009","Okanogan","any_opioid","county","5","31","202909","14.6","9.8","21.1","15.3","10.8","21.7","17.95763%","0","final"
"2006-2010","Okanogan","any_opioid","county","5","27","203764","12.8","8.3","19.1","13.3","9.1","19.3","19.24145%","0","final"
"2007-2011","Okanogan","any_opioid","county","5","26","204313","11.8","7.6","17.9","12.7","8.7","18.6","19.60784%","0","final"
"2008-2012","Okanogan","any_opioid","county","5","24","205301","10.9","6.8","16.8","11.7","7.9","17.4","20.40816%","0","final"
"2009-2013","Okanogan","any_opioid","county","5","18","206217","7.8","4.5","13.1","8.7","5.5","13.8","23.56368%","0","final"
"2010-2014","Okanogan","any_opioid","county","5","17","206945","8.1","4.5","13.6","8.2","5.1","13.2","24.24643%","0","final"
"2011-2015","Okanogan","any_opioid","county","5","16","207686","7.8","4.3","13.3","7.7","4.7","12.5","24.99219%","1","final"
"2012-2016","Okanogan","any_opioid","county","5","13","208201","7.3","3.8","13","6.2","3.6","10.7","27.72435%","1","final"
"2013-2017","Okanogan","any_opioid","county","5","11","208889","6.7","3.3","12.3","5.3","2.9","9.4","30.13744%","1","final"
"2014-2018","Okanogan","any_opioid","county","5","16","209880","10.3","5.8","16.9","7.6","4.7","12.4","24.99219%","1","final"
"2015-2019","Okanogan","any_opioid","county","5","16","210907","10.1","5.7","16.7","7.6","4.7","12.3","24.99219%","1","final"
"2000-2004","Pacific","any_opioid","county","5","5","104121","5.8","1.8","14.6","4.8","2.1","11.2","44.67671%","1","final"
"2001-2005","Pacific","any_opioid","county","5","4","103811","5","1.3","13.6","3.9","1.5","9.9","49.93762%","1","final"
"2002-2006","Pacific","any_opioid","county","5","5","103768","4.8","1.4","13.1","4.8","2.1","11.3","44.67671%","1","final"
"2003-2007","Pacific","any_opioid","county","5","7","103683","6.6","2.4","15.5","6.8","3.3","13.9","37.76948%","1","final"
"2004-2008","Pacific","any_opioid","county","5","11","103777","12.8","6.1","24.1","10.6","5.9","19","30.13744%","1","final"
"2005-2009","Pacific","any_opioid","county","5","15","104010","16.2","8.6","28.3","14.4","8.7","23.8","25.81129%","1","final"
"2006-2010","Pacific","any_opioid","county","5","18","104261","18.2","10.1","30.6","17.3","10.9","27.3","23.56368%","0","final"
"2007-2011","Pacific","any_opioid","county","5","17","104251","18.4","10.1","31.1","16.3","10.2","26.1","24.24643%","0","final"
"2008-2012","Pacific","any_opioid","county","5","16","104434","17.2","9.3","29.6","15.3","9.4","24.9","24.99219%","1","final"
"2009-2013","Pacific","any_opioid","county","5","11","104689","9.1","4.2","18.4","10.5","5.9","18.8","30.13744%","1","final"
"2010-2014","Pacific","any_opioid","county","5","8","104887","6.1","2.5","14.3","7.6","3.9","15.1","35.33326%","1","final"
"2011-2015","Pacific","any_opioid","county","5","8","105172","6.8","2.8","15.4","7.6","3.9","15","35.33326%","1","final"
"2012-2016","Pacific","any_opioid","county","5","10","105468","8.2","3.7","17.4","9.5","5.2","17.5","31.60698%","1","final"
"2013-2017","Pacific","any_opioid","county","5","9","105752","6.7","2.7","15.3","8.5","4.5","16.2","33.31483%","1","final"
"2014-2018","Pacific","any_opioid","county","5","10","106168","8.5","3.6","18.2","9.4","5.1","17.3","31.60698%","1","final"
"2015-2019","Pacific","any_opioid","county","5","9","106716","8.2","3.3","18","8.4","4.4","16","33.31483%","1","final"
"2000-2004","Pend Oreille","any_opioid","county","5","3","59976","5.4","0.9","18.8","5","1.7","14.7","57.63904%","1","final"
"2001-2005","Pend Oreille","any_opioid","county","5","5","60598","7.9","2.3","21.8","8.3","3.5","19.3","44.67671%","1","final"
"2002-2006","Pend Oreille","any_opioid","county","5","5","61124","7.7","2.4","21.1","8.2","3.5","19.1","44.67671%","1","final"
"2003-2007","Pend Oreille","any_opioid","county","5","6","61784","10.6","3.6","25.8","9.7","4.5","21.2","40.79085%","1","final"
"2004-2008","Pend Oreille","any_opioid","county","5","6","62553","10.7","3.7","25.8","9.6","4.4","20.9","40.79085%","1","final"
"2005-2009","Pend Oreille","any_opioid","county","5","7","63209","13.5","5.1","30","11.1","5.4","22.9","37.76948%","1","final"
"2006-2010","Pend Oreille","any_opioid","county","5","6","63855","13.3","4.7","30.1","9.4","4.3","20.5","40.79085%","1","final"
"2007-2011","Pend Oreille","any_opioid","county","5","7","64344","12.5","4.5","28.4","10.9","5.3","22.5","37.76948%","1","final"
"2008-2012","Pend Oreille","any_opioid","county","5","7","64784","13","4.8","29.1","10.8","5.2","22.3","37.76948%","1","final"
"2009-2013","Pend Oreille","any_opioid","county","5","7","65078","13","4.8","29.1","10.8","5.2","22.2","37.76948%","1","final"
"2010-2014","Pend Oreille","any_opioid","county","5","8","65454","12.9","5.1","28.1","12.2","6.2","24.1","35.33326%","1","final"
"2011-2015","Pend Oreille","any_opioid","county","5","9","65694","14.3","6","29.8","13.7","7.2","26","33.31483%","1","final"
"2012-2016","Pend Oreille","any_opioid","county","5","7","65985","11.6","4.3","26.5","10.6","5.1","21.9","37.76948%","1","final"
"2013-2017","Pend Oreille","any_opioid","county","5","6","66256","9.7","3.2","23.9","9.1","4.2","19.8","40.79085%","1","final"
"2014-2018","Pend Oreille","any_opioid","county","5","6","66647","9.7","3.1","24","9","4.1","19.6","40.79085%","1","final"
"2015-2019","Pend Oreille","any_opioid","county","5","6","67184","10","3.2","24.6","8.9","4.1","19.5","40.79085%","1","final"
"2000-2004","Pierce","any_opioid","county","5","258","3606899","7.1","6.2","8","7.2","6.3","8.1","6.22561%","0","final"
"2001-2005","Pierce","any_opioid","county","5","259","3663002","7","6.1","7.9","7.1","6.3","8","6.21358%","0","final"
"2002-2006","Pierce","any_opioid","county","5","281","3727766","7.4","6.5","8.3","7.5","6.7","8.5","5.96539%","0","final"
"2003-2007","Pierce","any_opioid","county","5","324","3793545","8.3","7.5","9.3","8.5","7.7","9.5","5.55547%","0","final"
"2004-2008","Pierce","any_opioid","county","5","353","3855904","8.9","8","9.9","9.2","8.2","10.2","5.32239%","0","final"
"2005-2009","Pierce","any_opioid","county","5","378","3909113","9.3","8.4","10.3","9.7","8.7","10.7","5.14338%","0","final"
"2006-2010","Pierce","any_opioid","county","5","402","3947418","9.8","8.9","10.8","10.2","9.2","11.2","4.98748%","0","final"
"2007-2011","Pierce","any_opioid","county","5","443","3975521","10.7","9.7","11.8","11.1","10.2","12.2","4.75109%","0","final"
"2008-2012","Pierce","any_opioid","county","5","436","3996812","10.5","9.5","11.5","10.9","9.9","12","4.78908%","0","final"
"2009-2013","Pierce","any_opioid","county","5","417","4016980","9.9","9","11","10.4","9.4","11.4","4.89696%","0","final"
"2010-2014","Pierce","any_opioid","county","5","423","4041366","10.1","9.2","11.1","10.5","9.5","11.5","4.86211%","0","final"
"2011-2015","Pierce","any_opioid","county","5","431","4076253","10.2","9.3","11.3","10.6","9.6","11.6","4.81677%","0","final"
"2012-2016","Pierce","any_opioid","county","5","425","4118592","10","9.1","11","10.3","9.4","11.3","4.85066%","0","final"
"2013-2017","Pierce","any_opioid","county","5","444","4169799","10.4","9.4","11.4","10.6","9.7","11.7","4.74574%","0","final"
"2014-2018","Pierce","any_opioid","county","5","458","4227528","10.6","9.6","11.7","10.8","9.9","11.9","4.67264%","0","final"
"2015-2019","Pierce","any_opioid","county","5","461","4294540","10.5","9.5","11.5","10.7","9.8","11.8","4.65741%","0","final"
"2000-2004","San Juan","any_opioid","county","5","6","72855","8.2","2.6","22.7","8.2","3.8","18","40.79085%","1","final"
"2001-2005","San Juan","any_opioid","county","5","5","73961","7.2","2","21.6","6.8","2.9","15.8","44.67671%","1","final"
"2002-2006","San Juan","any_opioid","county","5","4","74940","7.3","1.7","22.4","5.3","2.1","13.7","49.93762%","1","final"
"2003-2007","San Juan","any_opioid","county","5","5","75757","8.6","2.4","24.2","6.6","2.8","15.5","44.67671%","1","final"
"2004-2008","San Juan","any_opioid","county","5","5","76613","7","1.9","21.5","6.5","2.8","15.3","44.67671%","1","final"
"2005-2009","San Juan","any_opioid","county","5","6","77420","11","3.8","27.5","7.7","3.6","16.9","40.79085%","1","final"
"2006-2010","San Juan","any_opioid","county","5","8","78011","13.8","5.5","30.9","10.3","5.2","20.2","35.33326%","1","final"
"2007-2011","San Juan","any_opioid","county","5","7","78529","11.4","4.2","27.8","8.9","4.3","18.4","37.76948%","1","final"
"2008-2012","San Juan","any_opioid","county","5","9","78963","14.1","5.9","31.4","11.4","6","21.7","33.31483%","1","final"
"2009-2013","San Juan","any_opioid","county","5","10","79335","14","5.9","31.4","12.6","6.8","23.2","31.60698%","1","final"
"2010-2014","San Juan","any_opioid","county","5","9","79690","10.8","4.2","27","11.3","5.9","21.5","33.31483%","1","final"
"2011-2015","San Juan","any_opioid","county","5","7","80099","8.2","2.7","23.9","8.7","4.2","18","37.76948%","1","final"
"2012-2016","San Juan","any_opioid","county","5","9","80520","9.3","3.5","25.2","11.2","5.9","21.2","33.31483%","1","final"
"2013-2017","San Juan","any_opioid","county","5","6","81109","4.5","1.4","18.6","7.4","3.4","16.1","40.79085%","1","final"
"2014-2018","San Juan","any_opioid","county","5","7","81914","9.8","3.5","26.5","8.5","4.1","17.6","37.76948%","1","final"
"2015-2019","San Juan","any_opioid","county","5","9","82966","12.5","5.1","30","10.8","5.7","20.6","33.31483%","1","final"
"2000-2004","Skagit","any_opioid","county","5","37","528227","7.2","5.1","10","7","5.1","9.7","16.43768%","0","final"
"2001-2005","Skagit","any_opioid","county","5","48","535220","9.1","6.7","12.2","9","6.8","11.9","14.43225%","0","final"
"2002-2006","Skagit","any_opioid","county","5","55","543087","10.3","7.7","13.5","10.1","7.8","13.2","13.48277%","0","final"
"2003-2007","Skagit","any_opioid","county","5","57","551116","10.3","7.7","13.4","10.3","8","13.4","13.24416%","0","final"
"2004-2008","Skagit","any_opioid","county","5","56","559889","9.9","7.4","12.9","10","7.7","13","13.36187%","0","final"
"2005-2009","Skagit","any_opioid","county","5","71","568008","12.6","9.8","16","12.5","9.9","15.8","11.86698%","0","final"
"2006-2010","Skagit","any_opioid","county","5","64","574939","11.4","8.7","14.7","11.1","8.7","14.2","12.49902%","0","final"
"2007-2011","Skagit","any_opioid","county","5","60","580234","10.6","8","13.8","10.3","8","13.3","12.90887%","0","final"
"2008-2012","Skagit","any_opioid","county","5","70","584299","12.3","9.5","15.7","12","9.5","15.1","11.95143%","0","final"
"2009-2013","Skagit","any_opioid","county","5","74","587478","13.1","10.2","16.7","12.6","10","15.8","11.62398%","0","final"
"2010-2014","Skagit","any_opioid","county","5","62","590365","10.5","8","13.7","10.5","8.2","13.5","12.69899%","0","final"
"2011-2015","Skagit","any_opioid","county","5","64","594084","10.8","8.2","13.9","10.8","8.4","13.8","12.49902%","0","final"
"2012-2016","Skagit","any_opioid","county","5","66","598951","11.2","8.6","14.5","11","8.7","14","12.30822%","0","final"
